no	labeled_no	title	official_title	official_url	first_pub	official_words	txt_cjk_chars	deviation_pct	src_line_start	src_line_end
679	679	被复活的女孩	第679章 被复活的女孩	https://www.qidian.com/chapter/1025901449/707971666/	2022-04-07 22:54:18	4228	4413	4.4	50748	50844
680	680	最初的深层世界管理者	第680章 最初的深层世界管理者	https://www.qidian.com/chapter/1025901449/708111544/	2022-04-08 22:31:10	4154	4307	3.7	50846	50925
681	681	五位管理者	第681章 五位管理者	https://www.qidian.com/chapter/1025901449/708213387/	2022-04-09 22:16:15	4706	4939	5.0	50927	51038
682	682	噩梦开始	第682章 噩梦开始	https://www.qidian.com/chapter/1025901449/708311081/	2022-04-10 21:35:32	4218	4455	5.6	51040	51135
683	683	你妻子在你女儿身体里	第683章 你妻子在你女儿身体里	https://www.qidian.com/chapter/1025901449/708577603/	2022-04-12 19:05:50	3034	3181	4.8	51137	51196
684	684	最佳员工小贾	第684章 最佳员工小贾	https://www.qidian.com/chapter/1025901449/708597056/	2022-04-12 22:26:34	2837	2962	4.4	51198	51262
685	685	他的噩梦堪比天灾	第685章 他的噩梦堪比天灾	https://www.qidian.com/chapter/1025901449/708726095/	2022-04-13 20:10:22	4010	4190	4.5	51264	51349
686	686	噩梦之源	第686章 噩梦之源	https://www.qidian.com/chapter/1025901449/708859984/	2022-04-14 20:36:26	2205	2303	4.4	51351	51393
687	687	即将揭晓的真相	第687章 即将揭晓的真相	https://www.qidian.com/chapter/1025901449/708997298/	2022-04-15 17:55:41	4334	4526	4.4	51395	51467
688	688	韩非的家人们	第688章 韩非的家人们	https://www.qidian.com/chapter/1025901449/709144600/	2022-04-16 22:09:47	4438	4646	4.7	51469	51563
689	689	阶段九	第689章 阶段九	https://www.qidian.com/chapter/1025901449/709244111/	2022-04-17 20:29:52	3354	3489	4.0	51565	51636
690	690	我多少级来着？	第690章 我多少级来着？	https://www.qidian.com/chapter/1025901449/709401657/	2022-04-18 22:36:08	3601	3704	2.9	51638	51703
691	691	全城灵异事件	第691章 全城灵异事件	https://www.qidian.com/chapter/1025901449/709562044/	2022-04-19 21:53:11	4083	4229	3.6	51705	51792
692	692	普通人平淡的一天	第692章 普通人平淡的一天	https://www.qidian.com/chapter/1025901449/709722649/	2022-04-20 21:48:53	3452	3621	4.9	51794	51887
693	693	梦的躯壳	第693章 梦的躯壳	https://www.qidian.com/chapter/1025901449/709907352/	2022-04-21 22:37:28	4027	4191	4.1	51889	51966
694	694	人间镜面	第694章 人间镜面	https://www.qidian.com/chapter/1025901449/710094140/	2022-04-22 21:46:50	4036	4239	5.0	51968	52059
695	695	D级专属屠刀	第695章 D级专属屠刀	https://www.qidian.com/chapter/1025901449/710193739/	2022-04-23 21:45:04	2475	2586	4.5	52061	52119
696	696	四号孩子的家	第696章 四号孩子的家	https://www.qidian.com/chapter/1025901449/710345768/	2022-04-24 21:39:56	4034	4198	4.1	52121	52201
697	697	有亲生父母的孤儿	第697章 有亲生父母的孤儿	https://www.qidian.com/chapter/1025901449/710459021/	2022-04-25 22:37:34	2406	2494	3.7	52203	52251
698	698	我们的照片	第698章 我们的照片	https://www.qidian.com/chapter/1025901449/710623661/	2022-04-26 21:42:52	4080	4259	4.4	52253	52348
699	699	水怪，水诡	第699章 水怪，水诡	https://www.qidian.com/chapter/1025901449/710761648/	2022-04-27 17:01:37	4121	4302	4.4	52350	52432
700	700	脑海，湖神	第700章 脑海，湖神	https://www.qidian.com/chapter/1025901449/710963493/	2022-04-28 19:19:17	4056	4224	4.1	52434	52512
701	701	沉入湖底的梦	第701章 沉入湖底的梦	https://www.qidian.com/chapter/1025901449/711128992/	2022-04-29 18:36:43	4228	4401	4.1	52514	52603
702	702	韩非参与的仪式	第702章 韩非参与的仪式	https://www.qidian.com/chapter/1025901449/711254839/	2022-04-30 22:05:21	3063	3195	4.3	52605	52670
703	703	梦的神龛	第703章 梦的神龛	https://www.qidian.com/chapter/1025901449/711348454/	2022-05-01 21:11:25	4413	4620	4.7	52672	52773
704	704	大孽苏醒的前兆	第704章 大孽苏醒的前兆	https://www.qidian.com/chapter/1025901449/711447905/	2022-05-02 22:19:43	4021	4211	4.7	52775	52869
705	705	你不觉得它很可爱吗？	第705章 你不觉得它很可爱吗？	https://www.qidian.com/chapter/1025901449/711533048/	2022-05-03 20:12:44	4158	4352	4.7	52871	52968
706	706	小八是一把钥匙	第706章 小八是一把钥匙	https://www.qidian.com/chapter/1025901449/711611412/	2022-05-04 20:06:00	4050	4218	4.1	52970	53052
707	707	它活在大家的身体里	第707章 它活在大家的身体里	https://www.qidian.com/chapter/1025901449/711741260/	2022-05-05 20:13:50	4275	4425	3.5	53054	53129
708	708	绝望深处，善意也从未离开	第708章 绝望深处，善意也从未离开	https://www.qidian.com/chapter/1025901449/711874444/	2022-05-06 18:23:05	4013	4177	4.1	53131	53221
709	709	祝福类特殊道具	第709章 祝福类特殊道具	https://www.qidian.com/chapter/1025901449/712058208/	2022-05-07 22:20:04	2816	2924	3.8	53223	53278
710	710	器官工厂	第710章 器官工厂	https://www.qidian.com/chapter/1025901449/712170924/	2022-05-08 21:44:52	4042	4216	4.3	53280	53348
711	711	首位治愈型人格	第711章 首位治愈型人格	https://www.qidian.com/chapter/1025901449/712507695/	2022-05-10 21:50:29	4070	4269	4.9	53350	53427
712	712	九十九段死亡记忆	第712章 九十九段死亡记忆	https://www.qidian.com/chapter/1025901449/712658776/	2022-05-11 22:11:41	4059	4188	3.2	53429	53499
713	713	韩非和狂笑的交易	第713章 韩非和狂笑的交易	https://www.qidian.com/chapter/1025901449/712913123/	2022-05-12 22:10:07	2824	2938	4.0	53501	53560
714	714	欺骗不可言说的演技	第714章 欺骗不可言说的演技	https://www.qidian.com/chapter/1025901449/713034489/	2022-05-13 21:12:00	2890	3023	4.6	53562	53617
715	715	鬼管理者	第715章 诡管理者	https://www.qidian.com/chapter/1025901449/713164154/	2022-05-14 21:35:03	4029	4207	4.4	53619	53702
716	716	无归路	第716章 无归路	https://www.qidian.com/chapter/1025901449/713215667/	2022-05-15 13:00:02	4063	4228	4.1	53704	53788
717	717	鬼的传承	第717章 诡的传承	https://www.qidian.com/chapter/1025901449/713263395/	2022-05-15 22:32:20	2933	3083	5.1	53790	53856
718	718	一百积分！	第718章 一百积分！	https://www.qidian.com/chapter/1025901449/713377098/	2022-05-16 22:09:52	3639	3779	3.8	53858	53925
719	719	乐园迷宫	第719章 乐园迷宫	https://www.qidian.com/chapter/1025901449/713649834/	2022-05-18 21:55:00	4208	4337	3.1	53927	53997
720	720	韩非和被毁容的韩非	第720章 韩非和被毁容的韩非	https://www.qidian.com/chapter/1025901449/713768306/	2022-05-19 21:43:58	4209	4402	4.6	53999	54102
721	721	人格休息的旅店	第721章 人格休息的旅店	https://www.qidian.com/chapter/1025901449/713886834/	2022-05-20 20:06:00	3448	3593	4.2	54104	54181
722	722	人格平等和死亡投票	第722章 人格平等和死亡投票	https://www.qidian.com/chapter/1025901449/714098293/	2022-05-21 23:09:04	2095	2178	4.0	54183	54226
723	723	凶手是谁已经不重要了	第723章 凶手是谁已经不重要了	https://www.qidian.com/chapter/1025901449/714179033/	2022-05-22 21:30:46	4142	4306	4.0	54228	54310
724	724	十分钟的杀戮时间	第724章 十分钟的杀戮时间	https://www.qidian.com/chapter/1025901449/714316112/	2022-05-23 21:54:09	3308	3452	4.4	54312	54385
725	725	明牌	第725章 明牌	https://www.qidian.com/chapter/1025901449/714611139/	2022-05-25 18:38:39	4337	4510	4.0	54387	54481
726	726	唯一的人格	第726章 唯一的人格	https://www.qidian.com/chapter/1025901449/714725535/	2022-05-26 18:40:55	4492	4718	5.0	54483	54594
727	727	乐园管理者韩非	第727章 乐园管理者韩非	https://www.qidian.com/chapter/1025901449/714867411/	2022-05-27 21:50:33	2857	2997	4.9	54596	54665
728	728	我，初代诡	第728章 我，初代诡	https://www.qidian.com/chapter/1025901449/714962283/	2022-05-28 22:50:21	2231	2371	6.3	54667	54721
729	729	活成了反派BOSS的模样	第729章 活成了反派BOSS的模样	https://www.qidian.com/chapter/1025901449/715043049/	2022-05-29 21:44:28	3417	3608	5.6	54723	54797
730	730	最后一搏	第730章 最后一搏	https://www.qidian.com/chapter/1025901449/715153008/	2022-05-30 20:51:38	3242	3436	6.0	54799	54868
731	731	属于韩非的城市	第731章 属于韩非的城市	https://www.qidian.com/chapter/1025901449/715212691/	2022-05-31 19:28:00	3240	3458	6.7	54870	54937
732	732	是英雄，也是魔鬼	第732章 是英雄，也是魔鬼	https://www.qidian.com/chapter/1025901449/715550277/	2022-06-01 22:58:25	4258	4471	5.0	54939	55034
733	733	风口浪尖	第733章 风口浪尖	https://www.qidian.com/chapter/1025901449/716093086/	2022-06-04 18:31:56	4244	4424	4.2	55036	55128
734	734	全民目击	第734章 全民目击	https://www.qidian.com/chapter/1025901449/716190960/	2022-06-05 21:33:10	4135	4322	4.5	55130	55227
735	735	二十四小时	第735章 二十四小时	https://www.qidian.com/chapter/1025901449/716322835/	2022-06-06 18:52:09	4016	4162	3.6	55229	55304
736	736	黄赢的成名之战	第736章 黄赢的成名之战	https://www.qidian.com/chapter/1025901449/716643563/	2022-06-08 18:53:48	5508	5782	5.0	55306	55445
737	737	对手戏	第737章 对手戏	https://www.qidian.com/chapter/1025901449/716797142/	2022-06-09 21:26:49	3319	3490	5.2	55447	55536
738	738	“生死竞速”	第738章 “生死竞速”	https://www.qidian.com/chapter/1025901449/716903885/	2022-06-10 18:32:17	4031	4215	4.6	55538	55634
739	739	洗脱嫌疑	第739章 洗脱嫌疑	https://www.qidian.com/chapter/1025901449/717026826/	2022-06-11 21:57:35	4274	4421	3.4	55636	55716
740	740	建造怪谈城市	第740章 建造怪谈城市	https://www.qidian.com/chapter/1025901449/717096504/	2022-06-12 18:36:51	3347	3484	4.1	55718	55789
741	741	韩非的家底	第741章 韩非的家底	https://www.qidian.com/chapter/1025901449/717224218/	2022-06-13 18:36:47	3617	3755	3.8	55791	55863
742	742	灵异侵入，狂笑和错乱	第742章 灵异侵入，狂笑和错乱	https://www.qidian.com/chapter/1025901449/717364999/	2022-06-14 20:11:26	4089	4275	4.5	55865	55952
743	743	今天也是厄运满满的一天呢	第743章 今天也是厄运满满的一天呢	https://www.qidian.com/chapter/1025901449/717490169/	2022-06-15 19:45:07	3648	3807	4.4	55954	56037
744	744	星期日	第744章 星期日	https://www.qidian.com/chapter/1025901449/717626235/	2022-06-16 21:48:25	3611	3776	4.6	56039	56128
745	745	恶煞和吉神	第745章 恶煞和吉神	https://www.qidian.com/chapter/1025901449/717843198/	2022-06-18 18:00:00	4601	4843	5.3	56130	56221
746	746	韩非的舞台	第746章 韩非的舞台	https://www.qidian.com/chapter/1025901449/717935084/	2022-06-19 18:26:33	3146	3224	2.5	56223	56268
747	747	迎新仪式	第747章 迎新仪式	https://www.qidian.com/chapter/1025901449/718056125/	2022-06-20 18:21:12	4057	4211	3.8	56270	56351
748	748	轻轻敲醒沉睡的心灵	第748章 轻轻敲醒沉睡的心灵	https://www.qidian.com/chapter/1025901449/718213565/	2022-06-21 21:43:12	3823	4003	4.7	56353	56448
749	749	这可太露骨了	第749章 这可太露骨了	https://www.qidian.com/chapter/1025901449/718325906/	2022-06-22 18:42:20	4069	4224	3.8	56450	56531
750	750	《黎明屠夫》赏析	第750章 《黎明屠夫》赏析	https://www.qidian.com/chapter/1025901449/718477004/	2022-06-23 21:06:51	3018	3142	4.1	56533	56598
751	751	死镜	第751章 死镜	https://www.qidian.com/chapter/1025901449/718753284/	2022-06-25 12:16:34	3458	3619	4.7	56600	56682
752	752	灰色地带	第752章 灰色地带	https://www.qidian.com/chapter/1025901449/718843996/	2022-06-25 21:39:57	3468	3601	3.8	56684	56751
753	753	阳光男孩韩非	第753章 阳光男孩韩非	https://www.qidian.com/chapter/1025901449/718911180/	2022-06-26 18:39:16	3504	3641	3.9	56753	56821
754	754	韩非的兴趣爱好	第754章 韩非的兴趣爱好	https://www.qidian.com/chapter/1025901449/719067769/	2022-06-27 22:03:50	2831	2957	4.5	56823	56896
755	755	中老年杀手俱乐部	第755章 中老年杀手俱乐部	https://www.qidian.com/chapter/1025901449/719121985/	2022-06-28 18:00:00	3815	3947	3.5	56898	56967
756	756	我有点怯场	第756章 我有点怯场	https://www.qidian.com/chapter/1025901449/719305351/	2022-06-29 21:25:59	3448	3606	4.6	56969	57053
757	757	舞者和花匠	第757章 舞者和花匠	https://www.qidian.com/chapter/1025901449/719427396/	2022-06-30 19:06:02	3461	3589	3.7	57055	57126
758	758	核心成员豚鼠面具	第758章 核心成员豚鼠面具	https://www.qidian.com/chapter/1025901449/719622240/	2022-07-01 21:05:52	3435	3579	4.2	57128	57205
759	759	线下聚会	第759章 线下聚会	https://www.qidian.com/chapter/1025901449/719668322/	2022-07-02 19:28:00	3024	3139	3.8	57207	57267
760	760	情绪杀人案	第760章 情绪杀人案	https://www.qidian.com/chapter/1025901449/719938246/	2022-07-04 20:44:33	4077	4219	3.5	57269	57348
761	761	死亡艺术比赛	第761章 死亡艺术比赛	https://www.qidian.com/chapter/1025901449/720057372/	2022-07-05 17:43:14	4013	4210	4.9	57350	57450
762	762	新作品《无人生还》	第762章 新作品《无人生还》	https://www.qidian.com/chapter/1025901449/720210777/	2022-07-06 18:00:00	3212	3346	4.2	57452	57522
763	763	晋升	第763章 晋升	https://www.qidian.com/chapter/1025901449/720430121/	2022-07-07 20:29:20	4232	4398	3.9	57524	57618
764	764	迟早把群友全部抓起来	第764章 迟早把群友全部抓起来	https://www.qidian.com/chapter/1025901449/720556768/	2022-07-08 22:11:51	3333	3468	4.1	57620	57693
765	765	寿囍镜子厂	第765章 寿囍镜子厂	https://www.qidian.com/chapter/1025901449/720647216/	2022-07-09 20:20:38	3940	4106	4.2	57695	57783
766	766	大雨还在下，我的心里好害怕	第766章 大雨还在下，我的心里好害怕	https://www.qidian.com/chapter/1025901449/720830744/	2022-07-11 18:24:25	3813	3976	4.3	57785	57872
767	767	魔鬼都没有你这么会精打细算	第767章 魔鬼都没有你这么会精打细算	https://www.qidian.com/chapter/1025901449/720963902/	2022-07-12 17:24:39	4217	4390	4.1	57874	57964
768	768	坦白局	第768章 坦白局	https://www.qidian.com/chapter/1025901449/721144971/	2022-07-13 22:59:06	2887	2995	3.7	57966	58022
769	769	韩非和狂笑的选择	第769章 韩非和狂笑的选择	https://www.qidian.com/chapter/1025901449/721267664/	2022-07-14 20:38:21	3667	3835	4.6	58024	58106
770	770	花匠的家	第770章 花匠的家	https://www.qidian.com/chapter/1025901449/721405437/	2022-07-15 20:11:50	3826	3992	4.3	58108	58196
771	771	无所畏惧的韩非	第771章 无所畏惧的韩非	https://www.qidian.com/chapter/1025901449/721501382/	2022-07-16 21:38:39	3288	3412	3.8	58198	58263
772	772	你被光砍过吗？	第772章 你被光砍过吗？	https://www.qidian.com/chapter/1025901449/721649226/	2022-07-18 12:51:35	3250	3329	2.4	58265	58332
773	773	治愈坏人的方法	第773章 治愈坏人的方法	https://www.qidian.com/chapter/1025901449/721716176/	2022-07-18 22:24:36	3017	3136	3.9	58334	58396
774	774	花园主人的线索	第774章 花园主人的线索	https://www.qidian.com/chapter/1025901449/721809128/	2022-07-19 18:48:15	4086	4231	3.5	58398	58477
775	775	判若两人	第775章 判若两人	https://www.qidian.com/chapter/1025901449/721934524/	2022-07-20 18:04:20	3809	3949	3.7	58479	58554
776	776	挑衅	第776章 挑衅	https://www.qidian.com/chapter/1025901449/722082460/	2022-07-21 21:09:56	3575	3736	4.5	58556	58639
777	777	新时代和旧时代夹缝中的我们	第777章 新时代和旧时代夹缝中的我们	https://www.qidian.com/chapter/1025901449/722221006/	2022-07-22 22:05:43	3284	3415	4.0	58641	58710
778	778	完成自己一直想做的事情	第778章 完成自己一直想做的事情	https://www.qidian.com/chapter/1025901449/722304596/	2022-07-23 21:23:43	3749	3928	4.8	58712	58803
779	779	D级隐藏地图	第779章 D级隐藏地图	https://www.qidian.com/chapter/1025901449/722380286/	2022-07-24 19:15:39	3617	3771	4.3	58805	58887
780	780	扭曲、畸形、罪恶	第780章 扭曲、畸形、罪恶	https://www.qidian.com/chapter/1025901449/722524560/	2022-07-25 19:58:53	3825	4002	4.6	58889	58981
781	781	沉默的鬼夫	第781章 沉默的瑰夫	https://www.qidian.com/chapter/1025901449/722686030/	2022-07-26 19:22:54	3539	3708	4.8	58983	59072
782	782	扭曲到令人恐惧的地方	第782章 扭曲到令人恐惧的地方	https://www.qidian.com/chapter/1025901449/722866376/	2022-07-27 21:26:13	2498	2569	2.8	59074	59112
783	783	鬼匠案	第783章 诡匠案	https://www.qidian.com/chapter/1025901449/723005379/	2022-07-28 21:00:13	3603	3744	3.9	59114	59188
784	784	完美融入当地居民的生活	第784章 完美融入当地居民的生活	https://www.qidian.com/chapter/1025901449/723119116/	2022-07-29 19:28:00	3656	3829	4.7	59190	59278
785	785	我就是红巷的规矩	第785章 我就是红巷的规矩	https://www.qidian.com/chapter/1025901449/723213803/	2022-07-30 18:00:00	3415	3549	3.9	59280	59351
786	786	灾诡	第786章 灾诡	https://www.qidian.com/chapter/1025901449/723302730/	2022-07-31 16:29:12	3655	3783	3.5	59353	59421
787	787	罪恶收藏家	第787章 罪恶收藏家	https://www.qidian.com/chapter/1025901449/723479699/	2022-08-01 21:36:29	3103	3219	3.7	59423	59484
788	788	夜警	第788章 夜警	https://www.qidian.com/chapter/1025901449/723604242/	2022-08-02 20:33:34	3433	3555	3.6	59486	59550
789	789	血中的人脸	第789章 血中的人脸	https://www.qidian.com/chapter/1025901449/723726089/	2022-08-03 21:03:58	3309	3448	4.2	59552	59630
790	790	全部	第790章 全部	https://www.qidian.com/chapter/1025901449/723825771/	2022-08-04 18:59:11	3744	3893	4.0	59632	59713
791	791	他是我选择的主角	第791章 他是我选择的主角	https://www.qidian.com/chapter/1025901449/723927861/	2022-08-05 18:45:01	3361	3474	3.4	59715	59784
792	792	掘墓者	第792章 掘墓者	https://www.qidian.com/chapter/1025901449/724027528/	2022-08-06 21:57:29	2050	2124	3.6	59786	59827
793	793	D级任务鬼牌案	第793章 D级任务鬼牌案	https://www.qidian.com/chapter/1025901449/724083348/	2022-08-07 16:05:35	3847	3992	3.8	59829	59907
794	794	恐惧小孩	第794章 恐惧小孩	https://www.qidian.com/chapter/1025901449/724221716/	2022-08-08 18:51:26	3877	4025	3.8	59909	59990
795	795	这可是我的专业领域！	第795章 这可是我的专业领域！	https://www.qidian.com/chapter/1025901449/724373722/	2022-08-09 17:55:31	4230	4380	3.5	59992	60075
796	796	毒妇	第796章 毒妇	https://www.qidian.com/chapter/1025901449/724484265/	2022-08-10 18:00:00	3715	3869	4.1	60077	60157
797	797	编号二	第797章 编号二	https://www.qidian.com/chapter/1025901449/724588131/	2022-08-11 18:00:00	3677	3823	4.0	60159	60238
798	798	他是真正的天才	第798章 他是真正的天才	https://www.qidian.com/chapter/1025901449/724722533/	2022-08-12 18:00:00	3619	3757	3.8	60240	60315
799	799	我好害怕，但我是装的	第799章 我好害怕，但我是装的	https://www.qidian.com/chapter/1025901449/724830538/	2022-08-13 17:21:50	2814	2928	4.1	60317	60375
800	800	我们四个很强	第800章 我们四个很强	https://www.qidian.com/chapter/1025901449/724915215/	2022-08-14 17:45:37	3225	3336	3.4	60377	60437
801	801	唯一的黑夜	第801章 唯一的黑夜	https://www.qidian.com/chapter/1025901449/725376313/	2022-08-16 17:30:35	3497	3633	3.9	60439	60510
802	802	食肉日	第802章 食肉日	https://www.qidian.com/chapter/1025901449/725666154/	2022-08-17 15:45:59	3602	3743	3.9	60512	60585
803	803	死亡，还是新生	第803章 死亡，还是新生	https://www.qidian.com/chapter/1025901449/725789275/	2022-08-18 17:54:48	4209	4379	4.0	60587	60674
804	804	夜幕中的英雄	第804章 夜幕中的英雄	https://www.qidian.com/chapter/1025901449/725912582/	2022-08-19 18:38:35	2727	2835	4.0	60676	60732
805	805	记忆融合的征兆	第805章 记忆融合的征兆	https://www.qidian.com/chapter/1025901449/725996738/	2022-08-20 18:12:37	2646	2756	4.2	60734	60790
806	806	新沪入夜了	第806章 新沪入夜了	https://www.qidian.com/chapter/1025901449/726078044/	2022-08-21 18:00:23	2869	3002	4.6	60792	60858
807	807	没关系，还有我	第807章 没关系，还有我	https://www.qidian.com/chapter/1025901449/726202861/	2022-08-22 19:05:12	2139	2223	3.9	60860	60905
808	808	我摊牌了	第808章 我摊牌了	https://www.qidian.com/chapter/1025901449/726337579/	2022-08-23 18:00:47	3923	4071	3.8	60907	60985
809	809	超级罪犯沈洛	第809章 超级罪犯沈洛	https://www.qidian.com/chapter/1025901449/726468193/	2022-08-24 19:59:00	3527	3687	4.5	60987	61066
810	810	完美背锅侠	第810章 完美背锅侠	https://www.qidian.com/chapter/1025901449/726584904/	2022-08-25 18:27:49	3417	3581	4.8	61068	61152
811	811	起初只是小小的不正常	第811章 起初只是小小的不正常	https://www.qidian.com/chapter/1025901449/726741705/	2022-08-26 17:33:13	3498	3649	4.3	61154	61228
812	812	疯子眼中的世界变为现实	第812章 疯子眼中的世界变为现实	https://www.qidian.com/chapter/1025901449/726913236/	2022-08-28 20:02:56	3692	3858	4.5	61230	61316
813	813	摩天大楼的生桩	第813章 摩天大楼的生桩	https://www.qidian.com/chapter/1025901449/727031073/	2022-08-29 21:06:08	3437	3565	3.7	61318	61388
814	814	太太，您要找的是这个恶之魂吗？	第814章 太太，您要找的是这个恶之魂吗？	https://www.qidian.com/chapter/1025901449/727130612/	2022-08-30 21:48:11	3522	3686	4.7	61390	61475
815	815	不可言说的恐怖	第815章 不可言说的恐怖	https://www.qidian.com/chapter/1025901449/727219895/	2022-08-31 18:48:10	2827	2937	3.9	61477	61537
816	816	五十一层	第816章 五十一层	https://www.qidian.com/chapter/1025901449/727328873/	2022-09-01 20:18:05	2886	3002	4.0	61539	61599
817	817	有丝分裂	第817章 有丝分裂	https://www.qidian.com/chapter/1025901449/727441966/	2022-09-02 20:39:20	3551	3701	4.2	61601	61682
818	818	死亡之屋	第818章 死亡之屋	https://www.qidian.com/chapter/1025901449/727596792/	2022-09-04 20:58:04	4290	4449	3.7	61684	61770
819	819	他们回来了	第819章 他们回来了	https://www.qidian.com/chapter/1025901449/727757428/	2022-09-05 20:49:29	3737	3891	4.1	61772	61855
820	820	最恐怖、最绝望、最疯狂的班级	第820章 最恐怖、最绝望、最疯狂的班级	https://www.qidian.com/chapter/1025901449/727848231/	2022-09-06 18:00:21	2859	2986	4.4	61857	61922
821	821	没有明天的我们	第821章 没有明天的我们	https://www.qidian.com/chapter/1025901449/727963834/	2022-09-07 18:00:00	3644	3778	3.7	61924	61996
822	822	高诚	第822章 高诚	https://www.qidian.com/chapter/1025901449/728115633/	2022-09-08 19:13:43	3810	3954	3.8	61998	62076
823	823	交织缠绕的命运	第823章 交织缠绕的命运	https://www.qidian.com/chapter/1025901449/728237230/	2022-09-09 18:21:17	3864	4016	3.9	62078	62155
824	824	怪物是指像我这样的人吗？	第824章 怪物是指像我这样的人吗？	https://www.qidian.com/chapter/1025901449/728346149/	2022-09-10 18:56:39	3814	3986	4.5	62157	62251
825	825	贪欲人格，人性深渊	第825章 贪欲人格，人性深渊	https://www.qidian.com/chapter/1025901449/728419408/	2022-09-11 18:32:47	3667	3829	4.4	62253	62337
826	826	模范师生关系	第826章 模范师生关系	https://www.qidian.com/chapter/1025901449/728490675/	2022-09-12 16:45:18	3656	3796	3.8	62339	62413
827	827	幸运值拉满的韩非	第827章 幸运值拉满的韩非	https://www.qidian.com/chapter/1025901449/728604751/	2022-09-13 17:33:00	3827	3977	3.9	62415	62497
828	828	血宴	第828章 血宴	https://www.qidian.com/chapter/1025901449/728718979/	2022-09-14 18:22:08	3694	3849	4.2	62499	62583
829	829	那是他的妈妈	第829章 那是他的妈妈	https://www.qidian.com/chapter/1025901449/728807711/	2022-09-15 17:33:00	3838	4002	4.3	62585	62672
830	830	兑换鬼怪	第830章 兑换诡怪	https://www.qidian.com/chapter/1025901449/728988645/	2022-09-16 20:56:20	3629	3779	4.1	62674	62752
831	831	考核前的最后准备	第831章 考核前的最后准备	https://www.qidian.com/chapter/1025901449/729066979/	2022-09-17 17:19:52	3677	3819	3.9	62754	62828
832	832	你这是表演型人格？	第832章 你这是表演型人格？	https://www.qidian.com/chapter/1025901449/729134503/	2022-09-18 14:57:08	4011	4162	3.8	62830	62909
833	833	治愈系人格治死了人？	第833章 治愈系人格治死了人？	https://www.qidian.com/chapter/1025901449/729241555/	2022-09-19 18:12:28	4033	4202	4.2	62911	62999
834	834	仰望星辰，俯视深渊	第834章 仰望星辰，俯视深渊	https://www.qidian.com/chapter/1025901449/729363739/	2022-09-20 17:39:43	3489	3651	4.6	63001	63086
835	835	血肉神像	第835章 血肉神像	https://www.qidian.com/chapter/1025901449/729506541/	2022-09-21 20:02:27	3536	3683	4.2	63088	63165
836	836	韩非医生和丧女护士	第836章 韩非医生和丧女护士	https://www.qidian.com/chapter/1025901449/729602812/	2022-09-22 17:32:26	3636	3783	4.0	63167	63245
837	837	天生的祭品人格	第837章 天生的祭品人格	https://www.qidian.com/chapter/1025901449/729780906/	2022-09-23 20:08:51	3433	3563	3.8	63247	63318
838	838	怪物们到齐了	第838章 怪物们到齐了	https://www.qidian.com/chapter/1025901449/729844665/	2022-09-24 17:56:00	3683	3830	4.0	63320	63397
839	839	考核开始	第839章 考核开始（5000）	https://www.qidian.com/chapter/1025901449/730038275/	2022-09-26 16:57:16	5010	5194	3.7	63399	63495
840	840	奇迹人格	第840章 奇迹人格	https://www.qidian.com/chapter/1025901449/730156253/	2022-09-27 17:45:21	4261	4435	4.1	63497	63585
841	841	一个都不许少	第841章 一个都不许少	https://www.qidian.com/chapter/1025901449/730227011/	2022-09-28 17:33:00	4074	4236	4.0	63587	63671
842	842	直到我如愿以偿	第842章 直到我如愿以偿	https://www.qidian.com/chapter/1025901449/730462561/	2022-09-29 16:24:37	3704	3862	4.3	63673	63755
843	843	灾厄调查局	第843章 灾厄调查局	https://www.qidian.com/chapter/1025901449/730580660/	2022-09-30 18:18:08	3831	3988	4.1	63757	63841
844	844	他满脸都写着教书育人、救死扶伤	第844章 他满脸都写着教书育人、救死扶伤	https://www.qidian.com/chapter/1025901449/730659685/	2022-10-01 18:41:01	3537	3663	3.6	63843	63908
845	845	原来他献祭了自己	第845章 原来他献祭了自己	https://www.qidian.com/chapter/1025901449/730732485/	2022-10-02 17:59:15	3617	3743	3.5	63910	63978
846	846	鬼王游街，与罪同行	第846章 鬼王游街，与罪同行	https://www.qidian.com/chapter/1025901449/730804851/	2022-10-03 15:42:10	3815	3956	3.7	63980	64053
847	847	这就是我吸引鬼怪的方式	第847章 这就是我吸引诡怪的方式	https://www.qidian.com/chapter/1025901449/730902116/	2022-10-04 21:39:32	3425	3592	4.9	64055	64142
848	848	过去的痛苦好像深海	第848章 过去的痛苦好像深海	https://www.qidian.com/chapter/1025901449/731013702/	2022-10-06 13:14:04	4212	4384	4.1	64144	64231
849	849	溢满绝望的双眼	第849章 溢满绝望的双眼	https://www.qidian.com/chapter/1025901449/731113598/	2022-10-07 21:20:54	4057	4216	3.9	64233	64314
850	850	六次觉醒的人格	第850章 六次觉醒的人格	https://www.qidian.com/chapter/1025901449/731195234/	2022-10-08 19:00:47	4115	4311	4.8	64316	64416
851	851	高诚的心愿	第851章 高诚的心愿	https://www.qidian.com/chapter/1025901449/731255177/	2022-10-09 17:33:00	4118	4268	3.6	64418	64495
852	852	他对工作有种过分的热情	第852章 他对工作有种过分的热情	https://www.qidian.com/chapter/1025901449/731443798/	2022-10-10 20:27:28	3852	4014	4.2	64497	64584
